t,ma128,ma14,ma200,ma25,ma40,ma60,ma9,ma90
2012-03-14,5426286988326081.0,6392452617127977.0,5972105975548260.0,6180689686784028.0,6084649605992027.0,5900103106141767.0,6429474108446849.0,5622029116639014.0
2012-03-15,5436135773425016.0,6429474108446849.0,5965476215901436.0,6201421721922598.0,6097247942917311.0,5917728281525823.0,6429474108446849.0,5638347141510645.0
2012-03-16,5446028708364820.0,6429877764134792.0,5958874712152769.0,6222379804246413.0,6109987559333373.0,5935447643237063.0,6430102017294761.0,5654727957267065.0
2012-03-17,5455921643304624.0,6430281419822736.0,5952872922293861.0,6243337886570232.0,6122727175749438.0,5953167004948306.0,6430729926142673.0,5671108773023487.0
2012-03-18,5465814578244428.0,6430685075510680.0,5946871132434953.0,6264295968894049.0,6135466792165501.0,5970886366659548.0,6431357834990586.0,5687489588779908.0
2012-03-19,5475707513184232.0,6431088731198623.0,5940869342576046.0,6285254051217864.0,6148206408581562.0,5988605728370788.0,6431985743838498.0,5703870404536328.0
2012-03-20,5485600448124036.0,6431492386886567.0,5934867552717138.0,6306212133541681.0,6160946024997626.0,6006325090082030.0,6432613652686411.0,5720251220292749.0
2012-03-21,5495861279771616.0,6431896042574511.0,5928865762858231.0,6327170215865498.0,6173685641413689.0,6024044451793271.0,6433241561534323.0,5736632036049170.0
2012-03-22,5506122111419195.0,6432299698262454.0,5922863972999323.0,6348128298189315.0,6186425257829752.0,6037685697580469.0,6433869470382235.0,5753012851805590.0
2012-03-23,5516382943066775.0,6432703353950398.0,5916862183140415.0,6369086380513132.0,6199164874245815.0,6051326943367668.0,6434497379230148.0,5769393667562011.0
2012-03-24,5526643774714354.0,6433107009638342.0,5910860393281507.0,6390044462836948.0,6211904490661878.0,6064968189154866.0,6435125288078060.0,5785774483318431.0
2012-03-25,5536904606361933.0,6433510665326286.0,5904858603422598.0,6411002545160765.0,6224644107077942.0,6078609434942065.0,6435125288078060.0,5801921883672138.0
2012-03-26,5547165438009512.0,6433914321014230.0,5898856813563690.0,6431960627484582.0,6237383723494005.0,6092250680729263.0,6435125288078060.0,5818069284025844.0
2012-03-27,5557426269657091.0,6434317976702174.0,5892855023704781.0,6432186674669830.0,6250123339910066.0,6105891926516461.0,6435125288078060.0,5834216684379550.0
2012-03-28,5567687101304670.0,6434721632390118.0,5886853233845873.0,6432412721855080.0,6262862956326130.0,6119533172303659.0,6435125288078060.0,5850364084733256.0
2012-03-29,5582251594822754.0,6474473053751255.0,5883605787584087.0,6454673517817316.0,6289733475764133.0,6142355563414603.0,6496332923569694.0,5872632248636126.0
2012-03-30,5596816088340839.0,6513820819424448.0,5880358341322301.0,6476934313779553.0,6316603995202136.0,6165177954525546.0,6557540559061328.0,5894900412538995.0
2012-03-31,5611380581858922.0,6553168585097641.0,5877590839652904.0,6499195109741789.0,6343474514640138.0,6188000345636487.0,6618748194552962.0,5917168576441864.0
2012-04-01,5625945075377007.0,6592516350770833.0,5874823337983506.0,6521455905704026.0,6370345034078141.0,6210822736747431.0,6679955830044594.0,5939436740344734.0
2012-04-02,5640509568895092.0,6631864116444026.0,5872055836314109.0,6543716701666263.0,6397215553516144.0,6233645127858374.0,6741163465536228.0,5961704904247603.0
2012-04-03,5655074062413177.0,6671211882117219.0,5869288334644712.0,6565977497628499.0,6424086072954146.0,6256467518969317.0,6802371101027861.0,5983973068150473.0
2012-04-04,5669638555931262.0,6710559647790411.0,5866520832975315.0,6588238293590735.0,6450956592392149.0,6274141741903772.0,6863578736519493.0,6006241232053343.0
2012-04-05,5687618288997264.0,6749907413463605.0,5863753331305919.0,6610499089552973.0,6477827111830152.0,6291815964838226.0,6924786372011127.0,6028509395956213.0
2012-04-06,5705598022063265.0,6789255179136797.0,5860985829636521.0,6632759885515208.0,6504697631268154.0,6309490187772679.0,6985994007502760.0,6050777559859082.0
2012-04-07,5723577755129266.0,6828602944809990.0,5858218327967124.0,6655020681477444.0,6531568150706155.0,6327164410707133.0,6985994007502760.0,6068711231215739.0
2012-04-08,5741557488195267.0,6867950710483183.0,5855450826297727.0,6677281477439680.0,6558438670144158.0,6344838633641587.0,6985994007502760.0,6086644902572397.0
2012-04-09,5759537221261268.0,6907298476156375.0,5852683324628330.0,6699542273401916.0,6585309189582160.0,6362512856576041.0,6985994007502760.0,6104578573929054.0
2012-04-10,5777516954327269.0,6946646241829567.0,5849915822958932.0,6721577022178903.0,6612179709020162.0,6380187079510494.0,6985994007502760.0,6122512245285711.0
2012-04-11,5795496687393271.0,6985994007502759.0,5847148321289536.0,6743611770955891.0,6626092706496560.0,6397861302444948.0,6985994007502760.0,6140445916642369.0
2012-04-12,5811844333032678.0,6971072065316768.0,5843336283667119.0,6757290232108723.0,6634783024207860.0,6412053738869337.0,6962782097435665.0,6156058396992316.0
2012-04-13,5828191978672086.0,6956150123130779.0,5839524246044703.0,6770968693261558.0,6643473341919162.0,6426246175293727.0,6939570187368569.0,6171670877342264.0
2012-04-14,5844539624311494.0,6941228180944789.0,5837131500030436.0,6784647154414390.0,6652163659630462.0,6440438611718116.0,6916358277301473.0,6187283357692212.0
2012-04-15,5860887269950902.0,6926306238758798.0,5834738754016169.0,6798325615567222.0,6660853977341762.0,6454631048142505.0,6893146367234378.0,6202895838042159.0
2012-04-16,5877234915590310.0,6911384296572809.0,5832346008001902.0,6812004076720056.0,6669544295053063.0,6468823484566895.0,6869934457167283.0,6218508318392107.0
2012-04-17,5893582561229717.0,6896462354386818.0,5829953261987634.0,6825682537872888.0,6678234612764363.0,6483015920991283.0,6846722547100187.0,6234120798742054.0
2012-04-18,5907771896752364.0,6881540412200830.0,5827560515973368.0,6839360999025723.0,6686924930475665.0,6497447814106555.0,6823510637033092.0,6249733279092003.0
2012-04-19,5921961232275010.0,6866618470014839.0,5825167769959101.0,6853039460178556.0,6695615248186966.0,6511879707221825.0,6800298726965996.0,6265345759441951.0
2012-04-20,5936150567797656.0,6851696527828848.0,5822775023944835.0,6866717921331389.0,6704305565898266.0,6526311600337095.0,6777086816898900.0,6280958239791898.0
2012-04-21,5950339903320301.0,6836774585642857.0,5820382277930566.0,6880396382484223.0,6712995883609567.0,6540743493452366.0,6777086816898900.0,6293851976192484.0
2012-04-22,5964529238842948.0,6821852643456869.0,5817989531916301.0,6894074843637057.0,6721686201320869.0,6555175386567636.0,6777086816898900.0,6306745712593070.0
2012-04-23,5978718574365595.0,6806930701270878.0,5815596785902034.0,6885718556012902.0,6730376519032170.0,6569607279682907.0,6777086816898900.0,6319639448993656.0
2012-04-24,5992907909888242.0,6792008759084889.0,5813204039887768.0,6877362268388749.0,6739066836743471.0,6584039172798178.0,6777086816898900.0,6332533185394243.0
2012-04-25,6007097245410890.0,6777086816898898.0,5810811293873503.0,6869005980764594.0,6747615874963992.0,6598471065913449.0,6777086816898900.0,6345426921794829.0
2012-04-26,6021286580933537.0,6777086816898898.0,5808418547859236.0,6860649693140440.0,6756164913184514.0,6612902959028719.0,6777086816898900.0,6358320658195415.0
2012-04-27,6033149795266211.0,6755819423162000.0,5804537084283387.0,6840383665023622.0,6757270363597120.0,6622372460272047.0,6744004204419280.0,6367906133348039.0
