t,o
2013-11-16,"{'crossed': 0, 'ma30': 3634726573257542, 'ma60': 2560740308089551.5}"
2013-11-17,"{'crossed': 0, 'ma30': 3714315629192570, 'ma60': 2625930027590666.5}"
2013-11-18,"{'crossed': 0, 'ma30': 3772622488766886.5, 'ma60': 2686710479004313.5}"
2013-11-19,"{'crossed': 0, 'ma30': 3845560574508906, 'ma60': 2748468045546638.5}"
2013-11-20,"{'crossed': 0, 'ma30': 3917084376509409, 'ma60': 2812856430927873}"
2013-11-21,"{'crossed': 0, 'ma30': 3960649427632501.5, 'ma60': 2868261787287225}"
2013-11-22,"{'crossed': 0, 'ma30': 4035364597009480, 'ma60': 2935034403228001.5}"
2013-11-23,"{'crossed': 0, 'ma30': 4113353048059367.5, 'ma60': 3002701165432267.5}"
2013-11-24,"{'crossed': 0, 'ma30': 4181631259074979.5, 'ma60': 3064891559860615.5}"
2013-11-25,"{'crossed': 0, 'ma30': 4243858697227171, 'ma60': 3130726641529939.5}"
2013-11-26,"{'crossed': 0, 'ma30': 4288759749377152, 'ma60': 3189170526390736.5}"
2013-11-27,"{'crossed': 0, 'ma30': 4346410862798882, 'ma60': 3252797840147890}"
2013-11-28,"{'crossed': 0, 'ma30': 4423964625697886, 'ma60': 3322699528811098}"
2013-11-29,"{'crossed': 0, 'ma30': 4482618332429933, 'ma60': 3393776859566722}"
2013-11-30,"{'crossed': 0, 'ma30': 4553484286874180, 'ma60': 3475020451569975.5}"
2013-12-01,"{'crossed': 0, 'ma30': 4619565649348126, 'ma60': 3553691861228775.5}"
2013-12-02,"{'crossed': 0, 'ma30': 4672104970911042, 'ma60': 3620924432515882.5}"
2013-12-03,"{'crossed': 0, 'ma30': 4773863524178799, 'ma60': 3711927613624481}"
2013-12-04,"{'crossed': 0, 'ma30': 4849382322386695, 'ma60': 3785324387137688}"
2013-12-05,"{'crossed': 0, 'ma30': 4927660491803645, 'ma60': 3858712351717660.5}"
2013-12-06,"{'crossed': 0, 'ma30': 5029178137337349, 'ma60': 3954234284390671}"
2013-12-07,"{'crossed': 0, 'ma30': 5133375289405803, 'ma60': 4040466085814713}"
2013-12-08,"{'crossed': 0, 'ma30': 5245286286499831, 'ma60': 4127142783583570}"
2013-12-09,"{'crossed': 0, 'ma30': 5326211647588090, 'ma60': 4199547764489656}"
2013-12-10,"{'crossed': 0, 'ma30': 5428219865872290, 'ma60': 4293481724742088.5}"
2013-12-11,"{'crossed': 0, 'ma30': 5517869169120199, 'ma60': 4383697903563088.5}"
2013-12-12,"{'crossed': 0, 'ma30': 5593020571698591, 'ma60': 4472239340450166}"
2013-12-13,"{'crossed': 0, 'ma30': 5709563587876308, 'ma60': 4562308217132532}"
2013-12-14,"{'crossed': 0, 'ma30': 5852570359454027, 'ma60': 4669496679017798}"
2013-12-15,"{'crossed': 0, 'ma30': 5979098699913677, 'ma60': 4764159188141669}"
2013-12-16,"{'crossed': 0, 'ma30': 6105720482450953, 'ma60': 4870223527854246}"
2013-12-17,"{'crossed': 0, 'ma30': 6249122105726524, 'ma60': 4981718867459546}"
2013-12-18,"{'crossed': 0, 'ma30': 6382208259705127, 'ma60': 5077415374236005}"
2013-12-19,"{'crossed': 0, 'ma30': 6558296917167362, 'ma60': 5201928745838131}"
2013-12-20,"{'crossed': 0, 'ma30': 6656278715395586, 'ma60': 5286681545952495}"
2013-12-21,"{'crossed': 0, 'ma30': 6792869041917921, 'ma60': 5376759234775210}"
2013-12-22,"{'crossed': 0, 'ma30': 6945764765466202, 'ma60': 5490564681237839}"
2013-12-23,"{'crossed': 0, 'ma30': 7103804753142127, 'ma60': 5608578900600745}"
2013-12-24,"{'crossed': 0, 'ma30': 7263198832356087, 'ma60': 5722415045715532}"
2013-12-25,"{'crossed': 0, 'ma30': 7404950109817200, 'ma60': 5824404403522185}"
2013-12-26,"{'crossed': 0, 'ma30': 7596267528933109, 'ma60': 5942513639155129}"
2013-12-27,"{'crossed': 0, 'ma30': 7778662457330337, 'ma60': 6062536660064608}"
2013-12-28,"{'crossed': 0, 'ma30': 7887230057765190, 'ma60': 6155597341731536}"
2013-12-29,"{'crossed': 0, 'ma30': 8024097470690687, 'ma60': 6253357901560308}"
2013-12-30,"{'crossed': 0, 'ma30': 8152453830616016, 'ma60': 6352969058745098}"
2013-12-31,"{'crossed': 0, 'ma30': 8309316913397205, 'ma60': 6464441281372666}"
2014-01-01,"{'crossed': 0, 'ma30': 8500088578614426, 'ma60': 6586096774762733}"
2014-01-02,"{'crossed': 0, 'ma30': 8585907016728390, 'ma60': 6679885270453594}"
2014-01-03,"{'crossed': 0, 'ma30': 8760411133249835, 'ma60': 6804896727818263}"
2014-01-04,"{'crossed': 0, 'ma30': 8886312749028943, 'ma60': 6906986620416293}"
2014-01-05,"{'crossed': 0, 'ma30': 9091294767895874, 'ma60': 7060236452616609}"
2014-01-06,"{'crossed': 0, 'ma30': 9306273249457338, 'ma60': 7219824269431569}"
2014-01-07,"{'crossed': 0, 'ma30': 9487953745744120, 'ma60': 7366620016121973}"
2014-01-08,"{'crossed': 0, 'ma30': 9715730338843188, 'ma60': 7520970993215637}"
2014-01-09,"{'crossed': 0, 'ma30': 9941073257050242, 'ma60': 7684646561461265}"
2014-01-10,"{'crossed': 0, 'ma30': 10137320935839074, 'ma60': 7827595052479635}"
2014-01-11,"{'crossed': 0, 'ma30': 10368258827890418, 'ma60': 7980639699794502}"
2014-01-12,"{'crossed': 0, 'ma30': 10585118874381230, 'ma60': 8147341231128769}"
2014-01-13,"{'crossed': 0, 'ma30': 10775160883125976, 'ma60': 8313865621290000}"
2014-01-14,"{'crossed': 0, 'ma30': 10973536952189322, 'ma60': 8476317826051500}"
2014-01-15,"{'crossed': 0, 'ma30': 11225872024720918, 'ma60': 8665796253585936}"
2014-01-16,"{'crossed': 0, 'ma30': 11466445257599768, 'ma60': 8857783681663147}"
2014-01-17,"{'crossed': 0, 'ma30': 11622387252949096, 'ma60': 9002297756327114}"
2014-01-18,"{'crossed': 0, 'ma30': 11799089671640828, 'ma60': 9178693294404096}"
2014-01-19,"{'crossed': 0, 'ma30': 12029849861552244, 'ma60': 9343064288473916}"
2014-01-20,"{'crossed': 0, 'ma30': 12313551825853530, 'ma60': 9553210433885726}"
2014-01-21,"{'crossed': 0, 'ma30': 12473347487935414, 'ma60': 9709556126700808}"
2014-01-22,"{'crossed': 0, 'ma30': 12694989711014920, 'ma60': 9899397232078524}"
2014-01-23,"{'crossed': 0, 'ma30': 12872686676984330, 'ma60': 10067942754670210}"
2014-01-24,"{'crossed': 0, 'ma30': 13158917696277588, 'ma60': 10281933903047394}"
2014-01-25,"{'crossed': 0, 'ma30': 13394320986579172, 'ma60': 10495294257756142}"
2014-01-26,"{'crossed': 0, 'ma30': 13572264960387812, 'ma60': 10675463708859078}"
2014-01-27,"{'crossed': 0, 'ma30': 13884691263625990, 'ma60': 10885960660695594}"
2014-01-28,"{'crossed': 0, 'ma30': 14117141508587970, 'ma60': 11070619489639332}"
2014-01-29,"{'crossed': 0, 'ma30': 14333612997959316, 'ma60': 11243033414287670}"
2014-01-30,"{'crossed': 0, 'ma30': 14602577689556262, 'ma60': 11455947301476736}"
2014-01-31,"{'crossed': 0, 'ma30': 14876468831211820, 'ma60': 11688278704913124}"
2014-02-01,"{'crossed': 0, 'ma30': 15243501874711832, 'ma60': 11914704445720110}"
2014-02-02,"{'crossed': 0, 'ma30': 15526161985594918, 'ma60': 12143286559422378}"
2014-02-03,"{'crossed': 0, 'ma30': 15867080056664426, 'ma60': 12376696402846686}"
2014-02-04,"{'crossed': 0, 'ma30': 16008401635191160, 'ma60': 12549848201543518}"
2014-02-05,"{'crossed': 0, 'ma30': 16245081449272470, 'ma60': 12775677349364902}"
2014-02-06,"{'crossed': 0, 'ma30': 16597590576937652, 'ma60': 13042772161340888}"
2014-02-07,"{'crossed': 0, 'ma30': 16832707266509034, 'ma60': 13274218802676110}"
2014-02-08,"{'crossed': 0, 'ma30': 17125986192753002, 'ma60': 13533529724901622}"
2014-02-09,"{'crossed': 0, 'ma30': 17288733792890972, 'ma60': 13713027364365022}"
2014-02-10,"{'crossed': 0, 'ma30': 17466184005133598, 'ma60': 13917221416512008}"
2014-02-11,"{'crossed': 0, 'ma30': 17687948966360050, 'ma60': 14136533920370642}"
2014-02-12,"{'crossed': 0, 'ma30': 17947415164178282, 'ma60': 14361288023652128}"
2014-02-13,"{'crossed': 0, 'ma30': 18244557191236530, 'ma60': 14609047071712924}"
2014-02-14,"{'crossed': 0, 'ma30': 18529074112906540, 'ma60': 14877473068813728}"
2014-02-15,"{'crossed': 0, 'ma30': 18760717525247000, 'ma60': 15113581391423386}"
2014-02-16,"{'crossed': 0, 'ma30': 19138483015941228, 'ma60': 15380435134445166}"
2014-02-17,"{'crossed': 0, 'ma30': 19408551593941708, 'ma60': 15603820632791272}"
2014-02-18,"{'crossed': 0, 'ma30': 19748396690167684, 'ma60': 15889123275859968}"
2014-02-19,"{'crossed': 0, 'ma30': 20191682568438864, 'ma60': 16252617197146200}"
2014-02-20,"{'crossed': 0, 'ma30': 20581423887030180, 'ma60': 16527385687482798}"
2014-02-21,"{'crossed': 0, 'ma30': 20814558439920510, 'ma60': 16754774075467716}"
2014-02-22,"{'crossed': 0, 'ma30': 21206793841101172, 'ma60': 17039740259042754}"
2014-02-23,"{'crossed': 0, 'ma30': 21449266028473500, 'ma60': 17304091862375546}"
2014-02-24,"{'crossed': 0, 'ma30': 21831119335547224, 'ma60': 17612720161063204}"
2014-02-25,"{'crossed': 0, 'ma30': 22107762993812560, 'ma60': 17840013977100188}"
2014-02-26,"{'crossed': 0, 'ma30': 22404278567436710, 'ma60': 18144484915531350}"
2014-02-27,"{'crossed': 0, 'ma30': 22782829204020864, 'ma60': 18449985356304420}"
2014-02-28,"{'crossed': 0, 'ma30': 23238252059884224, 'ma60': 18785932528921776}"
2014-03-01,"{'crossed': 0, 'ma30': 23491867190815750, 'ma60': 19047222440186012}"
2014-03-02,"{'crossed': 0, 'ma30': 23732030095312156, 'ma60': 19304249463261990}"
2014-03-03,"{'crossed': 0, 'ma30': 23957818877423124, 'ma60': 19600660376067476}"
2014-03-04,"{'crossed': 0, 'ma30': 24194201465801640, 'ma60': 19860181725698276}"
2014-03-05,"{'crossed': 0, 'ma30': 24491050027113948, 'ma60': 20179065041889180}"
2014-03-06,"{'crossed': 0, 'ma30': 24966704537615964, 'ma60': 20487553086403560}"
2014-03-07,"{'crossed': 0, 'ma30': 25293322695497656, 'ma60': 20769202072385064}"
2014-03-08,"{'crossed': 0, 'ma30': 25550492421617932, 'ma60': 21074041499277796}"
2014-03-09,"{'crossed': 0, 'ma30': 25991462175601304, 'ma60': 21412084721055170}"
2014-03-10,"{'crossed': 0, 'ma30': 26147247632062612, 'ma60': 21636616912407810}"
2014-03-11,"{'crossed': 0, 'ma30': 26580908816416750, 'ma60': 21934821304653864}"
2014-03-12,"{'crossed': 0, 'ma30': 27034660059212170, 'ma60': 22250422032172884}"
2014-03-13,"{'crossed': 0, 'ma30': 27411554819352910, 'ma60': 22549751892856484}"
2014-03-14,"{'crossed': 0, 'ma30': 27599872047532980, 'ma60': 22773643605855630}"
2014-03-15,"{'crossed': 0, 'ma30': 28003765759927670, 'ma60': 23124161475582100}"
2014-03-16,"{'crossed': 0, 'ma30': 28340893869236404, 'ma60': 23434983991071470}"
2014-03-17,"{'crossed': 0, 'ma30': 28646971702638348, 'ma60': 23703844613942676}"
2014-03-18,"{'crossed': 0, 'ma30': 28832973694439236, 'ma60': 23985728355190236}"
2014-03-19,"{'crossed': 0, 'ma30': 29144819156141948, 'ma60': 24276685375041836}"
2014-03-20,"{'crossed': 0, 'ma30': 29535698354773292, 'ma60': 24642047522470492}"
2014-03-21,"{'crossed': 0, 'ma30': 29777523369923964, 'ma60': 24984602969181420}"
2014-03-22,"{'crossed': 0, 'ma30': 30080415503862390, 'ma60': 25330919695446290}"
2014-03-23,"{'crossed': 0, 'ma30': 30740752407135068, 'ma60': 25777655423527796}"
2014-03-24,"{'crossed': 0, 'ma30': 31116326988393470, 'ma60': 26161560414747330}"
2014-03-25,"{'crossed': 0, 'ma30': 31563315653361244, 'ma60': 26506290840917376}"
2014-03-26,"{'crossed': 0, 'ma30': 31889268199755092, 'ma60': 26860193767651156}"
2014-03-27,"{'crossed': 0, 'ma30': 32455630794997620, 'ma60': 27281696894405092}"
2014-03-28,"{'crossed': 0, 'ma30': 32938442111367252, 'ma60': 27671360339401984}"
2014-03-29,"{'crossed': 0, 'ma30': 33442699231223860, 'ma60': 28112764217622364}"
2014-03-30,"{'crossed': 0, 'ma30': 33576929276028920, 'ma60': 28407590667956572}"
2014-03-31,"{'crossed': 0, 'ma30': 34122633606676940, 'ma60': 28807250398746350}"
2014-04-01,"{'crossed': 0, 'ma30': 34630936900201140, 'ma60': 29181483497756650}"
2014-04-02,"{'crossed': 0, 'ma30': 35308366441004990, 'ma60': 29633092659214064}"
2014-04-03,"{'crossed': 0, 'ma30': 36038816480816230, 'ma60': 30116508973308936}"
2014-04-04,"{'crossed': 0, 'ma30': 36643431793832090, 'ma60': 30567240910473020}"
2014-04-05,"{'crossed': 0, 'ma30': 37078074471804550, 'ma60': 31022389504710256}"
2014-04-06,"{'crossed': 0, 'ma30': 37571141364373110, 'ma60': 31432232029935380}"
2014-04-07,"{'crossed': 0, 'ma30': 38029066842424824, 'ma60': 31789779632021380}"
2014-04-08,"{'crossed': 0, 'ma30': 38256863426467660, 'ma60': 32124162801034490}"
2014-04-09,"{'crossed': 0, 'ma30': 38936485408059310, 'ma60': 32541866520060970}"
2014-04-10,"{'crossed': 0, 'ma30': 39390726701460910, 'ma60': 32985817758938830}"
2014-04-11,"{'crossed': 0, 'ma30': 39959031831178700, 'ma60': 33496845945195436}"
2014-04-12,"{'crossed': 0, 'ma30': 40479535786027096, 'ma60': 33945545302690000}"
2014-04-13,"{'crossed': 0, 'ma30': 41339917867682710, 'ma60': 34469894957607850}"
2014-04-14,"{'crossed': 0, 'ma30': 42048462752539490, 'ma60': 35026114256233580}"
2014-04-15,"{'crossed': 0, 'ma30': 42652632127950760, 'ma60': 35496762998593584}"
2014-04-16,"{'crossed': 0, 'ma30': 43100415482506780, 'ma60': 35873693592572570}"
2014-04-17,"{'crossed': 0, 'ma30': 43819864435635730, 'ma60': 36326419065037490}"
2014-04-18,"{'crossed': 0, 'ma30': 44511308438345980, 'ma60': 36828063797243976}"
2014-04-19,"{'crossed': 0, 'ma30': 45015035145076136, 'ma60': 37275366749924720}"
2014-04-20,"{'crossed': 0, 'ma30': 45763211002159130, 'ma60': 37770367186041560}"
2014-04-21,"{'crossed': 0, 'ma30': 46496149009298616, 'ma60': 38288282256580510}"
2014-04-22,"{'crossed': 0, 'ma30': 46759987697057790, 'ma60': 38750370052096430}"
2014-04-23,"{'crossed': 0, 'ma30': 47316800959366160, 'ma60': 39216563973879820}"
2014-04-24,"{'crossed': 0, 'ma30': 47673154050553496, 'ma60': 39618234851957380}"
2014-04-25,"{'crossed': 0, 'ma30': 48324465626563176, 'ma60': 40106866913159130}"
2014-04-26,"{'crossed': 0, 'ma30': 48775415081595150, 'ma60': 40615522938296390}"
2014-04-27,"{'crossed': 0, 'ma30': 49325163983434200, 'ma60': 41131803047400730}"
2014-04-28,"{'crossed': 0, 'ma30': 49602734583921040, 'ma60': 41522716907572456}"
2014-04-29,"{'crossed': 0, 'ma30': 50366296299975500, 'ma60': 41971612788002210}"
2014-04-30,"{'crossed': 0, 'ma30': 50719669086862170, 'ma60': 42421151346769544}"
2014-05-01,"{'crossed': 0, 'ma30': 51578952658358130, 'ma60': 43104944779279624}"
2014-05-02,"{'crossed': 0, 'ma30': 52024059514610600, 'ma60': 43666212977807784}"
2014-05-03,"{'crossed': 0, 'ma30': 52264500756963710, 'ma60': 44151658618889960}"
2014-05-04,"{'crossed': 0, 'ma30': 52629911578030700, 'ma60': 44636671685931384}"
2014-05-05,"{'crossed': 0, 'ma30': 52794965877401416, 'ma60': 44936520174602970}"
2014-05-06,"{'crossed': 0, 'ma30': 53686271954754180, 'ma60': 45628706659563620}"
2014-05-07,"{'crossed': 0, 'ma30': 54230967426435490, 'ma60': 46130017134430120}"
2014-05-08,"{'crossed': 0, 'ma30': 55014068511385330, 'ma60': 46635465968926470}"
2014-05-09,"{'crossed': 0, 'ma30': 55568667515390024, 'ma60': 47252576461724650}"
2014-05-10,"{'crossed': 0, 'ma30': 56378617151676984, 'ma60': 47884671926568930}"
2014-05-11,"{'crossed': 0, 'ma30': 56738769240256470, 'ma60': 48348900535717576}"
2014-05-12,"{'crossed': 0, 'ma30': 57267705508591660, 'ma60': 48873620647309360}"
2014-05-13,"{'crossed': 0, 'ma30': 57769279490070740, 'ma60': 49554598678876700}"
2014-05-14,"{'crossed': 0, 'ma30': 58062987787392664, 'ma60': 50055725269966060}"
2014-05-15,"{'crossed': 0, 'ma30': 58746958542484940, 'ma60': 50699795335217830}"
2014-05-16,"{'crossed': 0, 'ma30': 59818145721819040, 'ma60': 51459280602162900}"
2014-05-17,"{'crossed': 0, 'ma30': 60483068283617080, 'ma60': 52151466359626410}"
2014-05-18,"{'crossed': 0, 'ma30': 61139463480171064, 'ma60': 52825385959258530}"
2014-05-19,"{'crossed': 0, 'ma30': 61649004631094840, 'ma60': 53332019888085490}"
2014-05-20,"{'crossed': 0, 'ma30': 62151839431316600, 'ma60': 53957525216737870}"
2014-05-21,"{'crossed': 0, 'ma30': 62721343393343960, 'ma60': 54608746201321304}"
2014-05-22,"{'crossed': 0, 'ma30': 63432684998109980, 'ma60': 55096336347583900}"
2014-05-23,"{'crossed': 0, 'ma30': 63960430542976780, 'ma60': 55638615751171490}"
2014-05-24,"{'crossed': 0, 'ma30': 64733918924762100, 'ma60': 56203536487657816}"
2014-05-25,"{'crossed': 0, 'ma30': 65496421274677480, 'ma60': 56910443450620344}"
2014-05-26,"{'crossed': 0, 'ma30': 66335379955193930, 'ma60': 57555397518394570}"
2014-05-27,"{'crossed': 0, 'ma30': 66733073182019550, 'ma60': 58029118582726890}"
2014-05-28,"{'crossed': 0, 'ma30': 67911035753527800, 'ma60': 58756885168724430}"
2014-05-29,"{'crossed': 0, 'ma30': 68411943125503416, 'ma60': 59389119712739464}"
2014-05-30,"{'crossed': 0, 'ma30': 69459689250570130, 'ma60': 60089679168716150}"
2014-05-31,"{'crossed': 0, 'ma30': 69731250022246770, 'ma60': 60655101340302450}"
2014-06-01,"{'crossed': 0, 'ma30': 70674012078483070, 'ma60': 61349035796546830}"
2014-06-02,"{'crossed': 0, 'ma30': 72007633512329600, 'ma60': 62136067134646660}"
2014-06-03,"{'crossed': 0, 'ma30': 73113564087987500, 'ma60': 62871737833009100}"
2014-06-04,"{'crossed': 0, 'ma30': 74491683756581940, 'ma60': 63643324816991660}"
2014-06-05,"{'crossed': 0, 'ma30': 74740107175121220, 'ma60': 64213189564937680}"
2014-06-06,"{'crossed': 0, 'ma30': 75348286229483220, 'ma60': 64789626827959340}"
2014-06-07,"{'crossed': 0, 'ma30': 76200617767903490, 'ma60': 65607343139644400}"
2014-06-08,"{'crossed': 0, 'ma30': 76624956087885940, 'ma60': 66096811801637976}"
2014-06-09,"{'crossed': 0, 'ma30': 77273308625784380, 'ma60': 66825962888730680}"
2014-06-10,"{'crossed': 0, 'ma30': 78415993809972620, 'ma60': 67577381525114536}"
2014-06-11,"{'crossed': 0, 'ma30': 79039747954843150, 'ma60': 68153726731717400}"
2014-06-12,"{'crossed': 0, 'ma30': 79980974031908020, 'ma60': 68875126760989360}"
2014-06-13,"{'crossed': 0, 'ma30': 80960800924718990, 'ma60': 69511894356055810}"
2014-06-14,"{'crossed': 0, 'ma30': 81811532819841440, 'ma60': 70279245681163170}"
2014-06-15,"{'crossed': 0, 'ma30': 82826591006598770, 'ma60': 71322368364208900}"
2014-06-16,"{'crossed': 0, 'ma30': 83975066181955100, 'ma60': 72229067232786100}"
2014-06-17,"{'crossed': 0, 'ma30': 84925623853637740, 'ma60': 73032543666904400}"
2014-06-18,"{'crossed': 0, 'ma30': 86117187214965550, 'ma60': 73883095923030190}"
2014-06-19,"{'crossed': 0, 'ma30': 87239230469543340, 'ma60': 74695534950429970}"
2014-06-20,"{'crossed': 0, 'ma30': 88804929468428430, 'ma60': 75763136430886180}"
2014-06-21,"{'crossed': 0, 'ma30': 90449865481190180, 'ma60': 76941275239650060}"
2014-06-22,"{'crossed': 0, 'ma30': 91994351721496300, 'ma60': 77977391132236530}"
2014-06-23,"{'crossed': 0, 'ma30': 93321173325342290, 'ma60': 79027546125052180}"
2014-06-24,"{'crossed': 0, 'ma30': 94694832125306160, 'ma60': 80095626699991800}"
2014-06-25,"{'crossed': 0, 'ma30': 96161197784510240, 'ma60': 81248288869852080}"
2014-06-26,"{'crossed': 0, 'ma30': 97578316928871870, 'ma60': 82155695055445710}"
2014-06-27,"{'crossed': 0, 'ma30': 98945844654337470, 'ma60': 83428440203932660}"
2014-06-28,"{'crossed': 0, 'ma30': 100439778931770450, 'ma60': 84425861028636960}"
2014-06-29,"{'crossed': 0, 'ma30': 101702603419871950, 'ma60': 85581146335221060}"
2014-06-30,"{'crossed': 0, 'ma30': 102672060406798900, 'ma60': 86201655214522850}"
2014-07-01,"{'crossed': 0, 'ma30': 103380374090119860, 'ma60': 87027193084301490}"
2014-07-02,"{'crossed': 0, 'ma30': 103922291797818610, 'ma60': 87964962655074130}"
2014-07-03,"{'crossed': 0, 'ma30': 104716774906143470, 'ma60': 88915169497065490}"
2014-07-04,"{'crossed': 0, 'ma30': 106191938382700270, 'ma60': 90341811069641120}"
2014-07-05,"{'crossed': 0, 'ma30': 107727016539825420, 'ma60': 91233561857473330}"
2014-07-06,"{'crossed': 0, 'ma30': 108971091533998800, 'ma60': 92159688881741040}"
2014-07-07,"{'crossed': 0, 'ma30': 110099417815594820, 'ma60': 93150017791749170}"
2014-07-08,"{'crossed': 0, 'ma30': 111610879978770080, 'ma60': 94117918033328030}"
2014-07-09,"{'crossed': 0, 'ma30': 113117134724223630, 'ma60': 95195221675004050}"
2014-07-10,"{'crossed': 0, 'ma30': 113944389161115500, 'ma60': 96180191485544110}"
2014-07-11,"{'crossed': 0, 'ma30': 115399194136962910, 'ma60': 97219471045903090}"
2014-07-12,"{'crossed': 0, 'ma30': 116404265196229120, 'ma60': 98192619614068620}"
2014-07-13,"{'crossed': 0, 'ma30': 117749163348824740, 'ma60': 99354982136771900}"
2014-07-14,"{'crossed': 0, 'ma30': 118319595155095790, 'ma60': 100065563987468660}"
2014-07-15,"{'crossed': 0, 'ma30': 119141415862397390, 'ma60': 100984003434498110}"
2014-07-16,"{'crossed': 0, 'ma30': 119700493599329780, 'ma60': 101837779890642480}"
2014-07-17,"{'crossed': 0, 'ma30': 121130453847246700, 'ma60': 103028038850442270}"
2014-07-18,"{'crossed': 0, 'ma30': 122437925412059140, 'ma60': 104277556313512370}"
2014-07-19,"{'crossed': 0, 'ma30': 123774103909952690, 'ma60': 105506667189748020}"
2014-07-20,"{'crossed': 0, 'ma30': 124051236038276720, 'ma60': 106428082753352560}"
2014-07-21,"{'crossed': 0, 'ma30': 124377570547824460, 'ma60': 107413718014507300}"
2014-07-22,"{'crossed': 0, 'ma30': 124485172310682780, 'ma60': 108239762016089520}"
2014-07-23,"{'crossed': 0, 'ma30': 124863535446387650, 'ma60': 109092354385864940}"
2014-07-24,"{'crossed': 0, 'ma30': 124765504571830880, 'ma60': 109730168348568480}"
2014-07-25,"{'crossed': 0, 'ma30': 125238572386086430, 'ma60': 110699885085298290}"
2014-07-26,"{'crossed': 0, 'ma30': 125567861407237700, 'ma60': 111573089168054740}"
2014-07-27,"{'crossed': 0, 'ma30': 125893942579521170, 'ma60': 112419893616929280}"
2014-07-28,"{'crossed': 0, 'ma30': 126478767928335310, 'ma60': 113459273430052850}"
2014-07-29,"{'crossed': 0, 'ma30': 126957260367830020, 'ma60': 114329931893850940}"
2014-07-30,"{'crossed': 0, 'ma30': 128485008214778640, 'ma60': 115578534310788720}"
2014-07-31,"{'crossed': 0, 'ma30': 129470666493475520, 'ma60': 116425520291797650}"
2014-08-01,"{'crossed': 0, 'ma30': 130441272867099400, 'ma60': 117181782332458960}"
2014-08-02,"{'crossed': 0, 'ma30': 131555296956122220, 'ma60': 118136035931132820}"
2014-08-03,"{'crossed': 0, 'ma30': 131731089767740460, 'ma60': 118961514075220320}"
2014-08-04,"{'crossed': 0, 'ma30': 131453482253771730, 'ma60': 119590249396798530}"
